
lookback_quarters,threshold,exit_method,exit_param,statistic,na_allowed_pct,initial_capital,max_positions,position_size_pct,initial_value,final_value,CAGR,max_drawdown,Sharpe,win_ratio,Calmar,num_trades,start_date,end_date
12,0.7,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,59818642.48360026,0.07737821502407338,-0.2067701874114252,1.056293535176856,0.5396825396825397,0.37422326686829616,126,2001-01-01,2025-01-01
12,0.7,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,61922922.84207909,0.07893134487801201,-0.2159124512859589,1.038363248970045,0.5245901639344263,0.3655710655309717,122,2001-01-01,2025-01-01
12,0.7,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,64002974.045949966,0.08041765695411729,-0.2028667734042099,1.0498559440420956,0.5181818181818182,0.39640625029257975,110,2001-01-01,2025-01-01
12,0.7,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,71422627.16940725,0.0853666990707842,-0.2200353055695838,1.0511573634441695,0.5294117647058824,0.3879681892403758,102,2001-01-01,2025-01-01
12,0.7,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,73657735.06337121,0.08676113416121889,-0.2177620723425741,1.0539850652502472,0.5376344086021505,0.3984216958806763,93,2001-01-01,2025-01-01
12,0.8,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,11083143.290976752,0.004294203724474421,-0.06738894357035459,0.36145624494796996,0.2680115273775216,0.06372267462527052,347,2001-01-01,2025-01-01
12,0.7,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,76646335.63868344,0.08856360038005273,-0.22962593897384687,1.0610820002325734,0.5333333333333333,0.38568639403643173,90,2001-01-01,2025-01-01
12,0.8,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,12045404.872280743,0.007784230634605205,-0.07392886587436574,0.5697269578279135,0.31555555555555553,0.10529352158375699,225,2001-01-01,2025-01-01
12,0.7,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,77976767.47027984,0.08934443172084383,-0.22835239366508708,1.0524987935676973,0.5411764705882353,0.39125682147164526,85,2001-01-01,2025-01-01
12,0.8,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,13410200.50240942,0.012301319574169911,-0.07307940450535305,0.6392072761766182,0.3709677419354839,0.16832813098892782,186,2001-01-01,2025-01-01
12,0.8,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,14419032.122024236,0.015365348007435387,-0.07078802062111816,0.772364849421773,0.38414634146341464,0.21706141622006941,164,2001-01-01,2025-01-01
12,0.8,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,16565279.559618989,0.021252851271408524,-0.07201415066216188,0.7097873658077827,0.42962962962962964,0.29512048779289884,135,2001-01-01,2025-01-01
12,0.8,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,15179381.188175304,0.017541785901739493,-0.12202956973306545,0.5275336302653123,0.453125,0.14375028888581196,128,2001-01-01,2025-01-01
12,0.8,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,19163680.14891707,0.02747190332664662,-0.16160075960255324,0.6738353618525539,0.43157894736842106,0.169998602693527,95,2001-01-01,2025-01-01
12,0.8,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,30052344.037988488,0.046915423450120564,-0.16287249880384008,0.9000078322853009,0.48148148148148145,0.2880500010417623,81,2001-01-01,2025-01-01
12,0.8,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,42953447.82533889,0.06261249389000945,-0.17521462978142516,0.9837404850888983,0.4696969696969697,0.3573474085361285,66,2001-01-01,2025-01-01
12,0.8,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,44375845.60892381,0.06405589819972568,-0.1650927898927848,0.9852157329468378,0.41379310344827586,0.3879993683632405,58,2001-01-01,2025-01-01
12,0.8,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,46329632.987943366,0.0659678813203346,-0.16885414746038524,0.984757968408358,0.42592592592592593,0.3906796623743653,54,2001-01-01,2025-01-01
12,0.8,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,46603669.751942046,0.06622985336586762,-0.16688891441810774,0.9629606053681344,0.40816326530612246,0.3968499261726971,49,2001-01-01,2025-01-01
12,0.8,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,51003861.387454435,0.07024562381527599,-0.23735579946321853,0.9428626603900002,0.41304347826086957,0.29595073713866216,46,2001-01-01,2025-01-01
12,0.8,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,52578723.31475896,0.07160258241080797,-0.24613146986087628,0.9294237598561405,0.3902439024390244,0.2909119360124113,41,2001-01-01,2025-01-01
12,0.8,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,53336473.58051428,0.07224166532218801,-0.24472431290829177,0.9396261682773919,0.3783783783783784,0.2951961105280942,37,2001-01-01,2025-01-01
12,0.8,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,55215497.56392932,0.07378963598757848,-0.24723099671207122,0.9054845180053044,0.35294117647058826,0.2984643388932131,34,2001-01-01,2025-01-01
16,0.1,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,29951648.683514696,0.04676902729246213,-0.40943010903422694,0.6750129460159635,0.42855551843189665,0.1142295748663477,8979,2001-01-01,2025-01-01
16,0.1,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,35826359.966428526,0.05460974132533347,-0.3983269515551144,0.749662870095452,0.4499898969488786,0.1370977813882057,4949,2001-01-01,2025-01-01
16,0.1,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,38034331.60279149,0.05724098632999919,-0.3903928082511531,0.7266861850856414,0.45301822323462415,0.14662407995275903,3512,2001-01-01,2025-01-01
16,0.1,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,41762799.57977191,0.06136859603553879,-0.37775103695797146,0.7865204859965138,0.46992753623188405,0.16245778312017356,2760,2001-01-01,2025-01-01
16,0.1,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,47628942.436939605,0.0671970656288452,-0.39329275428779026,0.7864017514964287,0.5376984126984127,0.17085762424108641,1512,2001-01-01,2025-01-01
16,0.1,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,44963385.0815194,0.06463921342495449,-0.46326966835166405,0.6876776104184197,0.5662878787878788,0.13952826580454522,1056,2001-01-01,2025-01-01
16,0.1,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,54124646.32592696,0.0728972397474521,-0.4675009979867735,0.6703999748971275,0.593974175035868,0.1559295917257368,697,2001-01-01,2025-01-01
16,0.1,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,54057588.031972006,0.07284182028945385,-0.4675009979867735,0.633122394960738,0.6408977556109726,0.15581104768361304,401,2001-01-01,2025-01-01
16,0.1,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,56277620.109789915,0.07464244163897571,-0.3403971786511609,0.8457407949824511,0.6820809248554913,0.2192804356803124,519,2001-01-01,2025-01-01
16,0.1,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,65095194.4413751,0.08117967296917117,-0.3404403773903796,0.8802419271751007,0.6970509383378016,0.2384548906667532,373,2001-01-01,2025-01-01
16,0.1,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,68119559.82199307,0.08322745697462897,-0.3339426295093957,0.894185950198744,0.6825396825396826,0.2492268120931452,315,2001-01-01,2025-01-01
16,0.1,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,76176898.31260021,0.08828498404423524,-0.341427474527881,0.9047210313934868,0.6923076923076923,0.2585760977973841,299,2001-01-01,2025-01-01
16,0.1,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,82512619.2911963,0.09191378518099835,-0.35403680252861486,0.9047970240474255,0.6891385767790262,0.2596164707299588,267,2001-01-01,2025-01-01
16,0.1,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,85203593.68289529,0.09337484934839013,-0.35894712782597205,0.9008943815089013,0.6836734693877551,0.26013538515806417,196,2001-01-01,2025-01-01
16,0.1,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,80233901.39558455,0.09064039652641465,-0.35322211825265165,0.8873724765438192,0.6548672566371682,0.25661019466958085,226,2001-01-01,2025-01-01
16,0.2,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,26661955.756902907,0.0417068024139744,-0.3967433696301164,0.6411275062857487,0.4144017932193892,0.10512287187775217,7138,2001-01-01,2025-01-01
16,0.1,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,89186279.65755692,0.09545805219016956,-0.355614357404199,0.9122248070095441,0.6685393258426966,0.26843137854996635,178,2001-01-01,2025-01-01
16,0.2,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,32992813.2645059,0.05099537821208622,-0.38373471674072734,0.7239708189779523,0.4388059701492537,0.13289227163290923,4020,2001-01-01,2025-01-01
16,0.2,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,35634588.80589627,0.0543739230095277,-0.37146898581272086,0.7082800185844289,0.451114922813036,0.1463754043707454,2915,2001-01-01,2025-01-01
16,0.2,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,36538070.987061724,0.055474472398976404,-0.36770566421625295,0.7403232845858018,0.4660025985275011,0.15086651579658852,2309,2001-01-01,2025-01-01
16,0.2,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,43350947.6564004,0.06302042246111483,-0.357310658656561,0.7543942038044079,0.529806259314456,0.17637431443568735,1342,2001-01-01,2025-01-01
16,0.2,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,40771749.71595205,0.06030702684683642,-0.4415104401346224,0.666608764094712,0.5672766415500539,0.13659252729889695,929,2001-01-01,2025-01-01
16,0.2,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,50351753.51357264,0.0696719521264415,-0.4438410688298086,0.6578797154774201,0.5897858319604613,0.1569750007815462,607,2001-01-01,2025-01-01
16,0.2,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,69697668.37617397,0.08426164139877468,-0.4438410688298086,0.7082307269318028,0.6370757180156658,0.18984642773353835,383,2001-01-01,2025-01-01
16,0.2,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,59382745.02616157,0.07704994915213104,-0.3315019048469935,0.8596220419512964,0.6857142857142857,0.23242686701210316,420,2001-01-01,2025-01-01
16,0.2,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,73295407.66586877,0.08653786362632032,-0.3330739240475627,0.9129655415358656,0.6914893617021277,0.2598157867619886,376,2001-01-01,2025-01-01
16,0.2,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,70611667.62439449,0.08485039848167708,-0.3342164674971549,0.8871988206698986,0.6819787985865724,0.2538785689319734,283,2001-01-01,2025-01-01
16,0.2,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,74303467.61866187,0.08715644563058778,-0.3403213526107157,0.8753536066674984,0.691304347826087,0.2561004326116547,230,2001-01-01,2025-01-01
16,0.2,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,80218406.37634322,0.09063161955387944,-0.35080023387113723,0.8813740805162243,0.6712962962962963,0.25835678201734613,216,2001-01-01,2025-01-01
16,0.2,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,88438970.2398318,0.09507404735629499,-0.35048061462001573,0.9046657065852463,0.6966824644549763,0.27126763475740995,211,2001-01-01,2025-01-01
16,0.2,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,89629543.00778869,0.09568436864569319,-0.3549981702535689,0.9033480819781025,0.6666666666666666,0.2695348220452729,183,2001-01-01,2025-01-01
16,0.3,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,22523003.343513332,0.03441012429823842,-0.35024759586978643,0.5790472177938316,0.3951844066501051,0.09824514059200358,5233,2001-01-01,2025-01-01
16,0.3,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,28202870.48170563,0.044148385688163705,-0.3468431233572669,0.6859224047895607,0.41843739784243217,0.1272863225911171,3059,2001-01-01,2025-01-01
16,0.2,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,94853867.6558828,0.09827380876847558,-0.3549981702535689,0.9058972442327062,0.6410256410256411,0.27682905717029566,156,2001-01-01,2025-01-01
16,0.3,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,29689849.0737016,0.04638619070953043,-0.3427539264551975,0.6797715816849664,0.44176706827309237,0.13533379818361826,2241,2001-01-01,2025-01-01
16,0.3,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,33372241.50369932,0.0514962400565786,-0.3502143149131169,0.7221195737315106,0.4552934722984092,0.14704207641927508,1823,2001-01-01,2025-01-01
16,0.3,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,41888907.054495655,0.06150194161403477,-0.33367592501830384,0.7413625546030915,0.5487914055505819,0.184316389055222,1117,2001-01-01,2025-01-01
16,0.3,holding_period,3Y,mean,0.3,10000000,200,0.005,10000000.0,38350774.46004481,0.05760604007545167,-0.4133349182870793,0.6475188186156937,0.5643802647412756,0.13936891737620324,831,2001-01-01,2025-01-01
16,0.3,holding_period,5Y,mean,0.3,10000000,200,0.005,10000000.0,50049490.74024736,0.06940362673881073,-0.4289397156957774,0.660916958961019,0.5954692556634305,0.16180275269272287,618,2001-01-01,2025-01-01
16,0.3,holding_period,7Y,mean,0.3,10000000,200,0.005,10000000.0,57097963.75123891,0.07529062449966428,-0.4289397156957774,0.6571222886887662,0.6441176470588236,0.17552728680657692,340,2001-01-01,2025-01-01
16,0.3,sell_threshold,10pct,mean,0.3,10000000,200,0.005,10000000.0,62193417.175387055,0.07912731140693285,-0.3207463718253535,0.8790074125530257,0.6916666666666667,0.24669744806970945,360,2001-01-01,2025-01-01
16,0.3,sell_threshold,20pct,mean,0.3,10000000,200,0.005,10000000.0,70423816.40190318,0.08472999185374408,-0.31777747094121267,0.9066464262741246,0.6854304635761589,0.26663309895061355,302,2001-01-01,2025-01-01
16,0.3,sell_threshold,30pct,mean,0.3,10000000,200,0.005,10000000.0,73832099.7667474,0.08686820493315284,-0.3136108997563575,0.9040304799709434,0.6706349206349206,0.27699357707477723,252,2001-01-01,2025-01-01
16,0.3,sell_threshold,50pct,mean,0.3,10000000,200,0.005,10000000.0,79447256.09100854,0.0901927450856348,-0.3261842942211211,0.8862362920168081,0.6772486772486772,0.27650854649823486,189,2001-01-01,2025-01-01
16,0.3,sell_threshold,60pct,mean,0.3,10000000,200,0.005,10000000.0,83784825.98433217,0.09261013283841146,-0.3258634568138105,0.8949799287303415,0.6704545454545454,0.28419919724636805,176,2001-01-01,2025-01-01
16,0.3,sell_threshold,40pct,mean,0.3,10000000,200,0.005,10000000.0,83638725.4391326,0.09253068106713269,-0.3148209013115287,0.9186840771442523,0.710204081632653,0.2939153044847224,245,2001-01-01,2025-01-01
16,0.3,sell_threshold,70pct,mean,0.3,10000000,200,0.005,10000000.0,92991374.66207615,0.09736670149632376,-0.3327085293433961,0.904600290260839,0.6606060606060606,0.2926486486188917,165,2001-01-01,2025-01-01
16,0.4,holding_period,1Q,mean,0.3,10000000,200,0.005,10000000.0,19633924.21531288,0.028510262841511258,-0.299171694261831,0.5589598256561802,0.3841447193402501,0.09529732721491849,3759,2001-01-01,2025-01-01
16,0.4,holding_period,2Q,mean,0.3,10000000,200,0.005,10000000.0,23022150.445653543,0.035355302345000394,-0.31764132515099724,0.6338438286645285,0.40812641083521445,0.11130573872336522,2215,2001-01-01,2025-01-01
16,0.3,sell_threshold,80pct,mean,0.3,10000000,200,0.005,10000000.0,94895979.90937972,0.09829412113152225,-0.3327085293433961,0.9126157991358325,0.6666666666666666,0.29543613241748495,144,2001-01-01,2025-01-01
16,0.4,holding_period,3Q,mean,0.3,10000000,200,0.005,10000000.0,26003915.97308032,0.04062266672864889,-0.31456869095240236,0.6546452410092299,0.4226552984165652,0.12913766657977904,1642,2001-01-01,2025-01-01
16,0.4,holding_period,4Q,mean,0.3,10000000,200,0.005,10000000.0,28860814.216865305,0.045152164061114775,-0.3162339673428606,0.7124613312272126,0.4404411764705882,0.14278087974072956,1360,2001-01-01,2025-01-01
16,0.4,holding_period,2Y,mean,0.3,10000000,200,0.005,10000000.0,36707179.4844524,0.055677565420845454,-0.2900989273638214,0.7220518898935224,0.5405714285714286,0.19192613336008174,875,2001-01-01,2025-01-01
